assessment_id,student_id,course_id,enrollment_date,completion_date,completion_status,score,time_spent_hours,quiz_attempts,certificate_issued,feedback_rating,last_activity_date
ASS0000246,STU00181,CRS0035,2023-05-31,2023-07-06,Completed,6.3,21.0,4,False,5,2023-06-15
ASS0000247,STU00241,CRS0091,2023-06-29,2023-09-06,Dropped,45.2,15.8,1,True,4,2023-07-10
ASS0000248,STU00042,CRS0051,2022-07-03,2022-07-13,Completed,16.5,4.5,2,False,2,2022-07-29
ASS0000249,STU00267,CRS0081,2022-01-24,2022-04-22,In Progress,47.4,15.0,1,False,2,2022-02-01
ASS0000250,STU00012,CRS0030,2023-06-17,2023-08-09,Dropped,65.6,28.4,4,False,5,2023-08-26
ASS0000251,STU00228,CRS0059,2022-11-08,2022-12-18,In Progress,78.9,13.1,3,False,1,2022-11-26
ASS0000252,STU00181,CRS0037,2023-04-12,2023-07-01,In Progress,71.2,6.3,2,False,2,2023-05-02
ASS0000253,STU00122,CRS0015,2022-02-12,2022-04-27,In Progress,44.1,5.9,2,False,1,2022-05-08
ASS0000254,STU00163,CRS0045,2022-06-01,2022-08-10,In Progress,53.4,2.0,1,False,4,2022-06-19
ASS0000255,STU00486,CRS0059,2022-11-24,,Dropped,64.7,16.9,3,False,2,2023-02-04
ASS0000256,STU00374,CRS0057,2022-12-13,2023-02-13,Completed,13.9,31.1,3,True,4,2023-03-02
ASS0000257,STU00431,CRS0029,2023-04-02,2023-05-14,Completed,60.8,2.7,5,True,3,2023-04-27
ASS0000258,STU00012,CRS0011,2023-07-06,2023-10-01,Completed,97.6,17.3,4,False,5,2023-09-21
ASS0000259,STU00262,CRS0008,2023-11-14,2023-12-03,Not Started,37.0,21.2,3,False,3,2023-12-23
ASS0000260,STU00229,CRS0072,2022-03-31,2022-05-27,Not Started,80.4,5.8,4,False,4,2022-04-17
ASS0000261,STU00428,CRS0076,2023-09-05,,In Progress,30.3,25.7,5,False,1,2023-11-19
ASS0000262,STU00388,CRS0049,2022-04-01,,Dropped,41.5,32.5,5,True,2,2022-04-24
ASS0000263,STU00427,CRS0049,2022-10-24,2022-10-30,Dropped,83.5,18.0,5,False,4,2022-11-21
ASS0000264,STU00014,CRS0001,2022-06-07,2022-08-28,Not Started,12.4,34.8,3,False,2,2022-08-08
ASS0000265,STU00465,CRS0089,2023-10-23,2023-11-08,Dropped,49.3,19.4,5,False,3,2024-01-05
ASS0000266,STU00247,CRS0073,2023-03-23,2023-06-12,Not Started,97.4,40.2,3,False,5,2023-03-25
ASS0000267,STU00433,CRS0034,2022-06-16,2022-07-05,Dropped,46.1,4.3,3,True,1,2022-07-20
ASS0000268,STU00185,CRS0054,2023-10-14,2023-11-29,Completed,29.0,24.6,1,False,2,2024-01-02
ASS0000269,STU00094,CRS0098,2022-04-07,2022-04-29,Dropped,87.2,9.2,3,False,3,2022-04-19
ASS0000270,STU00274,CRS0075,2022-12-27,2022-12-29,In Progress,51.8,14.5,4,False,3,2023-01-16
ASS0000271,STU00053,CRS0028,2022-06-08,2022-07-03,Completed,41.7,13.8,1,True,1,2022-08-08
ASS0000272,STU00179,CRS0040,2023-01-07,,Not Started,89.0,29.5,3,True,3,2023-01-10
ASS0000273,STU00382,CRS0016,2022-08-16,,In Progress,68.8,12.0,2,True,1,2022-10-09
ASS0000274,STU00354,CRS0098,2022-04-25,,Not Started,75.7,0.9,1,True,5,2022-07-09
ASS0000275,STU00031,CRS0061,2022-05-02,2022-05-08,Completed,30.2,0.7,1,True,5,2022-05-28
ASS0000276,STU00301,CRS0026,2022-07-09,2022-07-13,Completed,14.6,35.2,3,False,3,2022-08-23
ASS0000277,STU00083,CRS0065,2023-09-20,2023-12-02,Completed,9.9,11.2,1,False,2,2023-10-14
ASS0000278,STU00494,CRS0037,2022-06-25,2022-09-02,Completed,97.4,2.5,2,False,4,2022-08-10
ASS0000279,STU00358,CRS0076,2022-07-09,2022-07-23,In Progress,83.5,25.5,4,True,5,2022-08-07
ASS0000280,STU00209,CRS0015,2022-11-18,,Completed,52.0,7.7,3,False,3,2023-01-28
ASS0000281,STU00370,CRS0006,2022-03-26,2022-04-10,Not Started,28.4,13.4,3,False,4,2022-04-23
ASS0000282,STU00284,CRS0053,2022-10-25,2022-12-19,In Progress,85.7,23.3,4,False,3,2022-11-16
ASS0000283,STU00007,CRS0087,2023-05-19,2023-07-09,Not Started,52.3,6.3,1,True,4,2023-07-09
ASS0000284,STU00356,CRS0076,2022-04-15,2022-05-07,Completed,36.4,5.6,2,False,4,2022-04-30
ASS0000285,STU00120,CRS0055,2023-05-27,2023-08-10,Dropped,75.6,28.1,4,False,4,2023-08-20
ASS0000286,STU00309,CRS0052,2023-05-12,2023-05-31,Not Started,10.8,11.9,4,True,2,2023-05-15
ASS0000287,STU00051,CRS0095,2022-02-24,2022-04-29,Completed,97.2,9.9,3,True,3,2022-05-14
ASS0000288,STU00320,CRS0013,2022-03-20,2022-05-26,Not Started,79.3,6.1,4,False,5,2022-04-22
ASS0000289,STU00278,CRS0044,2023-07-08,2023-07-13,Not Started,88.0,6.8,4,False,4,2023-09-02
ASS0000290,STU00236,CRS0005,2022-02-03,,Dropped,88.5,10.3,4,True,3,2022-03-24
ASS0000291,STU00250,CRS0098,2022-04-23,2022-06-25,Not Started,47.6,9.5,5,True,4,2022-05-26
ASS0000292,STU00254,CRS0076,2023-01-22,2023-03-09,Dropped,32.0,1.2,1,True,3,2023-03-07
ASS0000293,STU00415,CRS0095,2023-08-21,,Dropped,38.1,11.0,3,False,3,2023-08-28
ASS0000294,STU00339,CRS0032,2022-09-11,2022-10-21,Completed,91.0,3.0,3,True,3,2022-10-02
ASS0000295,STU00011,CRS0069,2022-11-30,,Not Started,56.8,54.1,3,True,4,2023-02-13
ASS0000296,STU00012,CRS0041,2023-01-22,2023-03-05,Completed,80.8,2.8,2,False,4,2023-03-27
ASS0000297,STU00416,CRS0098,2023-11-15,2024-02-02,Dropped,36.3,5.1,4,False,1,2024-01-22
ASS0000298,STU00110,CRS0037,2022-09-29,,Not Started,80.5,13.3,1,False,5,2022-10-11
ASS0000299,STU00304,CRS0044,2022-10-07,,Not Started,42.7,18.7,1,False,3,2022-12-10
ASS0000300,STU00412,CRS0039,2023-03-20,2023-04-30,In Progress,41.4,12.2,5,False,5,2023-04-12
ASS0000301,STU00452,CRS0003,2023-10-05,2023-10-29,Not Started,21.3,51.0,4,False,5,2023-12-22
ASS0000302,STU00437,CRS0099,2023-03-21,2023-06-10,Completed,52.2,5.1,2,True,2,2023-06-16
ASS0000303,STU00392,CRS0039,2023-03-22,2023-03-31,In Progress,84.6,12.9,3,False,2,2023-04-23
ASS0000304,STU00352,CRS0077,2022-08-30,2022-09-14,In Progress,19.2,6.5,3,False,4,2022-11-09
ASS0000305,STU00224,CRS0055,2023-10-25,2023-11-20,In Progress,27.3,1.5,3,False,5,2023-11-16
ASS0000306,STU00330,CRS0006,2023-05-13,2023-05-21,Completed,31.4,6.9,1,False,3,2023-08-06
ASS0000307,STU00337,CRS0012,2023-02-11,2023-03-01,In Progress,11.2,23.6,1,False,5,2023-04-19
ASS0000308,STU00129,CRS0064,2022-04-03,2022-04-19,Dropped,32.9,30.6,4,False,2,2022-05-27
ASS0000309,STU00112,CRS0019,2022-04-20,,Dropped,43.9,7.2,5,True,4,2022-06-27
ASS0000310,STU00192,CRS0090,2022-04-26,2022-06-20,Not Started,68.3,32.8,2,False,4,2022-06-12
ASS0000311,STU00421,CRS0040,2022-01-22,2022-04-10,Completed,84.1,32.6,1,False,2,2022-02-23
ASS0000312,STU00283,CRS0050,2022-11-13,2023-02-11,Dropped,90.3,36.5,5,True,4,2023-01-01
ASS0000313,STU00005,CRS0051,2022-09-19,2022-10-20,Dropped,21.0,32.1,4,False,3,2022-12-10
ASS0000314,STU00209,CRS0005,2022-10-08,2022-12-10,Not Started,73.7,55.6,3,False,4,2022-10-20
ASS0000315,STU00423,CRS0021,2022-09-25,2022-11-10,Not Started,60.2,9.0,3,False,1,2022-10-01
ASS0000316,STU00329,CRS0083,2022-07-08,2022-09-29,In Progress,0.3,7.4,3,False,5,2022-07-18
ASS0000317,STU00057,CRS0021,2022-09-13,2022-12-06,In Progress,84.7,7.7,3,False,4,2022-09-30
ASS0000318,STU00134,CRS0023,2023-08-31,2023-10-07,In Progress,8.4,17.6,4,False,5,2023-09-28
ASS0000319,STU00011,CRS0003,2023-07-26,2023-10-15,In Progress,90.7,51.6,2,False,2,2023-08-01
ASS0000320,STU00206,CRS0080,2023-03-16,2023-04-05,Completed,95.8,10.3,5,True,1,2023-05-22
ASS0000321,STU00223,CRS0099,2023-04-10,2023-06-13,Completed,22.4,3.0,3,False,4,2023-05-28
ASS0000322,STU00067,CRS0056,2022-07-31,2022-09-06,In Progress,41.8,4.8,2,True,3,2022-09-02
ASS0000323,STU00121,CRS0080,2023-04-07,2023-05-25,Not Started,8.6,27.5,3,False,4,2023-07-03
ASS0000324,STU00109,CRS0092,2023-01-28,2023-04-15,Dropped,7.3,11.4,1,False,2,2023-03-29
ASS0000325,STU00466,CRS0046,2023-09-13,2023-11-29,Completed,0.5,16.9,4,False,4,2023-12-07
ASS0000326,STU00190,CRS0017,2023-07-27,,In Progress,26.0,25.4,3,False,2,2023-08-07
ASS0000327,STU00163,CRS0091,2023-06-28,2023-08-01,Completed,31.3,41.1,4,False,3,2023-08-22
ASS0000328,STU00145,CRS0034,2023-09-20,2023-10-24,Dropped,43.6,1.4,4,True,5,2023-12-13
ASS0000329,STU00326,CRS0057,2022-02-24,,Completed,23.0,2.5,3,True,4,2022-04-20
ASS0000330,STU00060,CRS0064,2022-02-11,2022-04-24,Not Started,45.8,6.3,2,True,3,2022-02-22
ASS0000331,STU00105,CRS0037,2022-07-04,2022-09-08,Dropped,56.3,14.1,2,False,1,2022-09-09
ASS0000332,STU00393,CRS0074,2022-07-04,2022-07-14,In Progress,76.8,29.3,3,True,3,2022-09-29
ASS0000333,STU00349,CRS0016,2023-02-08,2023-02-22,Dropped,15.4,3.5,4,False,3,2023-04-25
ASS0000334,STU00337,CRS0001,2022-12-04,2023-02-26,Not Started,32.5,38.2,5,True,2,2022-12-10
ASS0000335,STU00411,CRS0083,2022-10-17,2022-10-25,Completed,54.7,21.3,1,False,3,2022-11-08
ASS0000336,STU00123,CRS0099,2023-02-13,,In Progress,16.3,10.2,3,False,2,2023-02-28
ASS0000337,STU00153,CRS0063,2023-03-19,2023-04-28,In Progress,35.9,5.4,3,False,2,2023-05-20
ASS0000338,STU00229,CRS0050,2023-05-03,2023-07-19,Not Started,9.0,22.7,3,False,2,2023-06-27
ASS0000339,STU00323,CRS0055,2022-04-06,,Dropped,97.3,23.8,2,False,5,2022-06-25
ASS0000340,STU00332,CRS0068,2022-03-27,2022-05-22,Completed,90.7,11.7,2,True,3,2022-04-27
ASS0000341,STU00268,CRS0055,2022-10-30,2023-01-09,Completed,91.7,18.2,5,False,4,2022-11-11
ASS0000342,STU00238,CRS0085,2023-08-06,2023-09-21,Dropped,58.6,46.2,1,True,4,2023-08-28
ASS0000343,STU00403,CRS0024,2023-02-07,,Not Started,87.7,12.9,5,False,4,2023-05-03
ASS0000344,STU00231,CRS0080,2022-09-29,2022-10-23,In Progress,18.5,43.5,5,False,1,2022-11-23
ASS0000345,STU00274,CRS0003,2022-01-06,2022-01-08,In Progress,65.6,24.7,4,False,5,2022-03-09
ASS0000346,STU00156,CRS0080,2023-09-24,2023-12-20,Not Started,80.5,5.5,2,True,2,2023-10-08
ASS0000347,STU00418,CRS0003,2022-07-12,2022-08-08,Not Started,64.9,34.6,4,False,5,2022-08-05
ASS0000348,STU00045,CRS0039,2023-04-20,,Not Started,2.2,8.2,2,False,4,2023-06-21
ASS0000349,STU00242,CRS0003,2023-04-06,2023-05-02,Dropped,56.9,44.3,1,False,1,2023-04-19
ASS0000350,STU00323,CRS0092,2023-03-19,2023-05-22,Dropped,3.7,8.3,5,False,5,2023-06-13
ASS0000351,STU00464,CRS0063,2022-08-26,2022-11-02,Completed,42.2,16.8,1,False,4,2022-10-25
ASS0000352,STU00060,CRS0064,2023-09-30,2023-11-14,Not Started,69.8,1.6,3,False,2,2023-11-29
ASS0000353,STU00177,CRS0057,2022-08-26,2022-11-10,Dropped,92.2,47.9,4,True,3,2022-10-14
ASS0000354,STU00492,CRS0054,2023-11-21,2024-01-07,Not Started,80.0,38.9,5,True,3,2024-02-17
ASS0000355,STU00384,CRS0012,2023-11-15,2023-12-08,In Progress,15.6,16.0,4,False,3,2023-12-15
ASS0000356,STU00108,CRS0072,2022-02-18,2022-04-05,Dropped,35.7,3.4,5,True,1,2022-04-02
ASS0000357,STU00221,CRS0015,2023-09-25,2023-12-06,In Progress,48.6,14.9,3,True,5,2023-10-29
ASS0000358,STU00459,CRS0020,2023-06-12,2023-06-26,Completed,92.7,7.7,4,True,1,2023-08-29
ASS0000359,STU00313,CRS0014,2023-07-30,,Completed,16.7,1.4,2,False,2,2023-09-05
ASS0000360,STU00363,CRS0057,2023-06-03,2023-06-16,In Progress,64.7,19.1,2,True,2,2023-07-29
ASS0000361,STU00497,CRS0054,2022-01-07,2022-03-09,Dropped,28.7,8.3,3,False,4,2022-02-22
ASS0000362,STU00323,CRS0086,2022-09-09,,Not Started,78.7,4.0,4,False,4,2022-11-06
ASS0000363,STU00488,CRS0067,2023-11-30,2023-12-04,Not Started,14.6,0.7,5,True,1,2024-01-12
ASS0000364,STU00162,CRS0052,2022-06-18,2022-08-08,Completed,66.0,29.7,5,True,5,2022-07-25
ASS0000365,STU00215,CRS0052,2023-11-29,2024-01-07,Dropped,90.9,0.9,3,False,5,2023-12-17
ASS0000366,STU00359,CRS0052,2023-04-02,2023-06-11,Not Started,69.7,40.9,4,True,3,2023-04-12
ASS0000367,STU00019,CRS0069,2022-12-09,2022-12-26,Dropped,21.4,30.9,3,False,3,2023-02-28
ASS0000368,STU00082,CRS0003,2022-01-29,2022-04-09,Dropped,24.1,41.1,4,False,1,2022-02-05
ASS0000369,STU00431,CRS0048,2022-09-23,2022-11-08,Completed,4.8,32.1,1,False,3,2022-12-05
ASS0000370,STU00378,CRS0001,2023-04-10,2023-05-11,In Progress,35.0,15.2,5,False,2,2023-05-28
ASS0000371,STU00267,CRS0095,2022-09-11,,In Progress,82.3,9.4,1,True,4,2022-11-02
ASS0000372,STU00042,CRS0012,2022-03-05,2022-03-22,Not Started,21.5,3.0,5,False,5,2022-05-15
ASS0000373,STU00266,CRS0100,2023-02-09,2023-04-25,Not Started,63.6,27.9,4,False,4,2023-03-01
ASS0000374,STU00074,CRS0065,2022-05-11,2022-07-09,In Progress,96.8,10.0,5,True,2,2022-07-08
ASS0000375,STU00243,CRS0005,2022-06-10,2022-07-28,Completed,60.2,24.8,1,False,5,2022-07-17
ASS0000376,STU00021,CRS0067,2022-06-06,,Dropped,99.1,6.7,4,True,2,2022-06-24
ASS0000377,STU00402,CRS0076,2023-03-08,,Dropped,88.9,6.0,4,True,1,2023-05-17
ASS0000378,STU00179,CRS0009,2022-02-15,2022-04-30,Dropped,56.6,12.7,4,False,5,2022-03-03
ASS0000379,STU00391,CRS0018,2023-06-01,2023-07-29,Not Started,14.9,28.5,1,False,5,2023-07-23
ASS0000380,STU00199,CRS0030,2023-02-09,2023-02-15,Not Started,73.6,23.4,2,False,1,2023-04-23
ASS0000381,STU00323,CRS0099,2022-11-13,2022-11-29,Completed,19.2,8.2,5,True,5,2023-01-18
ASS0000382,STU00097,CRS0097,2023-05-03,2023-05-06,Completed,65.8,15.1,1,False,2,2023-06-03
ASS0000383,STU00425,CRS0091,2023-08-17,2023-10-25,Dropped,40.2,2.4,1,False,4,2023-09-09
ASS0000384,STU00213,CRS0004,2023-06-25,2023-07-28,Completed,11.5,3.1,2,False,2,2023-07-18
ASS0000385,STU00131,CRS0099,2022-04-02,,Not Started,67.9,1.2,3,True,1,2022-04-09
ASS0000386,STU00153,CRS0050,2022-04-12,2022-06-04,Dropped,25.8,49.9,1,True,2,2022-05-12
ASS0000387,STU00386,CRS0077,2023-08-24,2023-10-29,Not Started,94.9,7.1,3,False,5,2023-10-15
ASS0000388,STU00034,CRS0062,2022-01-30,2022-03-01,Completed,26.9,53.0,1,True,5,2022-04-23
ASS0000389,STU00403,CRS0017,2022-11-08,2023-01-05,Completed,84.6,25.3,2,False,5,2022-11-29
ASS0000390,STU00401,CRS0032,2023-07-05,2023-09-15,Not Started,4.2,31.8,5,False,2,2023-07-05
ASS0000391,STU00031,CRS0062,2022-10-07,2023-01-03,Not Started,99.9,46.4,2,False,5,2022-11-12
ASS0000392,STU00024,CRS0021,2023-07-01,2023-08-09,Completed,39.5,1.8,2,False,5,2023-08-05
ASS0000393,STU00450,CRS0056,2022-08-04,2022-09-14,Dropped,63.5,10.8,4,False,2,2022-10-27
ASS0000394,STU00165,CRS0044,2022-08-04,2022-10-20,Dropped,1.6,36.8,1,False,4,2022-08-04
ASS0000395,STU00462,CRS0002,2023-11-20,,Not Started,76.2,9.9,1,False,1,2024-02-13
ASS0000396,STU00228,CRS0087,2022-05-07,2022-06-25,Dropped,38.7,7.6,1,True,4,2022-06-23
ASS0000397,STU00480,CRS0025,2023-04-01,,Completed,75.8,20.6,3,True,1,2023-06-18
ASS0000398,STU00321,CRS0039,2022-08-15,2022-10-18,Dropped,3.7,23.4,5,True,1,2022-09-09
ASS0000399,STU00421,CRS0082,2023-02-10,,Dropped,56.9,13.1,5,True,5,2023-05-07
ASS0000400,STU00350,CRS0078,2023-08-02,,In Progress,74.6,5.3,5,True,5,2023-09-06
ASS0000401,STU00099,CRS0087,2022-01-24,2022-04-23,Dropped,68.1,8.0,1,False,1,2022-03-06
ASS0000402,STU00222,CRS0053,2022-10-08,,Not Started,49.6,13.7,1,False,2,2022-10-14
ASS0000403,STU00143,CRS0054,2023-06-30,2023-07-01,Not Started,19.5,4.2,5,True,2,2023-09-26
ASS0000404,STU00217,CRS0010,2022-09-13,,Dropped,31.1,23.3,1,True,4,2022-11-07
ASS0000405,STU00414,CRS0004,2023-08-30,2023-10-12,Dropped,24.7,13.0,3,True,3,2023-11-04
ASS0000406,STU00407,CRS0031,2022-03-16,2022-06-04,Not Started,76.4,28.3,5,True,1,2022-03-23
ASS0000407,STU00470,CRS0005,2023-01-22,2023-04-21,Completed,78.3,4.2,4,True,3,2023-04-10
ASS0000408,STU00321,CRS0056,2022-03-09,,Completed,55.9,3.6,4,False,1,2022-05-27
ASS0000409,STU00386,CRS0053,2022-08-27,2022-11-20,Completed,45.3,12.3,4,False,5,2022-09-08
ASS0000410,STU00174,CRS0084,2023-11-23,2024-01-21,Dropped,58.8,1.2,1,False,1,2024-02-06
ASS0000411,STU00405,CRS0025,2023-08-10,,Dropped,35.5,14.7,5,False,2,2023-09-10
ASS0000412,STU00071,CRS0006,2022-03-03,,Not Started,51.3,14.5,3,False,5,2022-05-11
ASS0000413,STU00398,CRS0019,2022-05-31,2022-08-17,Dropped,29.1,26.2,5,False,2,2022-06-07
ASS0000414,STU00122,CRS0065,2023-07-27,2023-09-20,Dropped,19.5,4.2,2,True,3,2023-08-20
ASS0000415,STU00342,CRS0061,2023-04-24,2023-06-06,Dropped,61.6,9.5,2,True,4,2023-04-29
ASS0000416,STU00254,CRS0029,2022-01-04,2022-04-03,In Progress,46.7,3.0,4,False,3,2022-02-21
ASS0000417,STU00106,CRS0052,2022-07-08,2022-07-09,Dropped,1.0,16.8,5,True,2,2022-08-14
ASS0000418,STU00226,CRS0025,2023-10-09,2023-11-25,Completed,97.5,6.4,3,True,2,2023-11-11
ASS0000419,STU00369,CRS0023,2022-12-14,2023-01-15,In Progress,19.6,8.7,3,True,1,2023-03-10
ASS0000420,STU00071,CRS0049,2023-11-02,2023-11-17,Dropped,93.6,18.0,2,False,3,2024-01-25
ASS0000421,STU00088,CRS0068,2023-10-01,2023-10-10,Completed,14.4,22.2,2,True,5,2023-11-18
ASS0000422,STU00356,CRS0048,2022-11-22,2023-02-12,In Progress,92.1,37.5,5,True,5,2022-12-29
ASS0000423,STU00405,CRS0020,2022-12-02,2023-02-21,Dropped,87.3,14.5,5,False,2,2022-12-12
ASS0000424,STU00402,CRS0061,2023-11-11,2023-12-03,Not Started,75.1,14.4,5,False,4,2024-01-16
ASS0000425,STU00238,CRS0023,2022-11-26,2023-02-02,Not Started,71.6,23.5,3,False,4,2023-02-15
ASS0000426,STU00472,CRS0075,2023-10-28,,In Progress,89.5,17.5,2,False,2,2023-12-06
ASS0000427,STU00218,CRS0049,2023-08-09,,Dropped,25.5,5.4,1,False,4,2023-10-14
ASS0000428,STU00181,CRS0030,2023-08-21,,Dropped,42.6,17.1,4,False,4,2023-09-30
ASS0000429,STU00140,CRS0049,2022-01-26,,In Progress,26.6,4.9,1,False,5,2022-04-01
ASS0000430,STU00280,CRS0083,2022-03-22,2022-04-21,Completed,11.9,12.9,5,True,3,2022-04-16
ASS0000431,STU00346,CRS0043,2022-09-14,2022-12-11,Dropped,19.1,21.3,2,False,5,2022-10-17
ASS0000432,STU00005,CRS0099,2022-11-03,2022-12-18,Not Started,94.6,10.8,1,False,5,2022-11-22
ASS0000433,STU00444,CRS0051,2022-08-22,2022-09-18,Not Started,23.4,21.3,5,False,4,2022-10-04
ASS0000434,STU00406,CRS0011,2022-11-17,2023-01-11,Not Started,21.0,19.6,5,True,3,2022-12-04
ASS0000435,STU00296,CRS0017,2022-11-09,2022-11-11,Not Started,81.0,41.8,3,True,4,2023-01-02
ASS0000436,STU00352,CRS0097,2023-02-18,2023-05-18,Dropped,32.6,1.1,1,True,2,2023-04-01
ASS0000437,STU00291,CRS0081,2023-09-10,2023-11-23,Not Started,98.0,7.5,4,True,5,2023-10-29
ASS0000438,STU00097,CRS0061,2022-04-22,2022-06-19,Dropped,9.3,2.7,5,True,1,2022-07-19
ASS0000439,STU00309,CRS0063,2022-01-28,,Completed,91.1,20.4,2,True,3,2022-04-22
ASS0000440,STU00269,CRS0009,2023-04-11,,Completed,17.2,12.1,4,False,2,2023-04-25
ASS0000441,STU00067,CRS0069,2023-03-05,2023-03-14,Not Started,95.5,52.0,2,True,3,2023-04-29
ASS0000442,STU00419,CRS0091,2023-11-12,2024-01-29,Dropped,58.7,21.4,4,False,2,2023-11-12
ASS0000443,STU00074,CRS0058,2022-03-07,2022-05-24,In Progress,52.6,51.9,4,False,4,2022-05-19
ASS0000444,STU00021,CRS0095,2022-04-04,2022-06-02,Dropped,70.0,17.9,3,False,5,2022-04-26
ASS0000445,STU00213,CRS0032,2022-07-03,2022-08-28,Not Started,38.5,25.9,5,True,4,2022-09-30
ASS0000446,STU00485,CRS0006,2022-09-03,2022-09-24,Dropped,88.3,12.1,1,False,2,2022-11-05
ASS0000447,STU00211,CRS0098,2023-07-21,,Dropped,7.7,1.6,3,False,4,2023-08-11
ASS0000448,STU00130,CRS0027,2023-06-03,,Completed,7.3,30.7,4,False,3,2023-07-24
ASS0000449,STU00439,CRS0025,2023-02-11,,Dropped,11.5,27.6,3,False,4,2023-04-14
ASS0000450,STU00237,CRS0009,2022-03-26,2022-04-27,Not Started,14.0,11.6,2,True,1,2022-06-11
ASS0000451,STU00052,CRS0023,2022-10-29,,Not Started,16.8,31.7,1,False,3,2022-11-17
ASS0000452,STU00226,CRS0046,2022-07-02,2022-07-07,In Progress,44.2,2.1,5,False,1,2022-08-20
ASS0000453,STU00354,CRS0040,2023-03-31,,Completed,4.9,18.8,2,True,3,2023-04-30
ASS0000454,STU00103,CRS0012,2022-01-17,2022-01-19,Dropped,82.1,21.9,1,True,1,2022-04-12
ASS0000455,STU00086,CRS0093,2022-06-21,,Completed,81.6,19.7,2,False,2,2022-08-29
ASS0000456,STU00203,CRS0055,2022-05-04,2022-05-18,Dropped,32.3,1.0,3,True,4,2022-05-31
ASS0000457,STU00235,CRS0029,2022-03-09,2022-04-14,Dropped,4.4,10.7,4,False,5,2022-05-11
ASS0000458,STU00053,CRS0092,2023-07-04,2023-09-15,In Progress,25.2,2.3,3,False,4,2023-09-28
ASS0000459,STU00474,CRS0099,2022-05-17,2022-08-07,Dropped,97.8,8.8,1,False,1,2022-08-02
ASS0000460,STU00467,CRS0075,2023-04-05,2023-06-26,In Progress,50.3,26.9,1,True,1,2023-06-22
ASS0000461,STU00389,CRS0016,2022-11-13,2023-01-07,In Progress,62.0,2.7,3,False,3,2022-12-08
ASS0000462,STU00078,CRS0049,2022-07-29,2022-08-29,Not Started,73.9,19.4,3,False,1,2022-10-03
ASS0000463,STU00406,CRS0054,2023-10-26,2023-10-30,In Progress,84.7,15.6,2,True,5,2023-11-01
ASS0000464,STU00465,CRS0086,2022-09-12,2022-12-11,In Progress,60.8,10.2,3,True,4,2022-12-01
ASS0000465,STU00004,CRS0009,2023-05-19,,In Progress,5.2,13.9,2,True,1,2023-06-10
ASS0000466,STU00304,CRS0071,2022-07-29,2022-08-09,Not Started,72.5,15.9,2,True,4,2022-08-20
ASS0000467,STU00311,CRS0032,2022-11-07,2023-01-04,In Progress,27.2,30.6,1,False,4,2022-12-25
ASS0000468,STU00086,CRS0061,2023-03-28,2023-06-15,Not Started,76.0,18.1,4,True,4,2023-05-21
ASS0000469,STU00438,CRS0011,2022-11-04,2022-11-24,In Progress,25.7,20.2,4,False,4,2023-01-14
ASS0000470,STU00311,CRS0062,2022-03-15,2022-05-15,In Progress,15.5,10.8,1,False,3,2022-05-16
ASS0000471,STU00208,CRS0054,2023-02-09,2023-03-29,Not Started,49.0,29.7,5,True,4,2023-02-13
ASS0000472,STU00472,CRS0016,2023-01-30,2023-02-20,In Progress,76.3,36.4,3,False,4,2023-04-21
ASS0000473,STU00353,CRS0048,2022-03-01,2022-04-25,In Progress,24.2,2.2,3,False,1,2022-05-29
ASS0000474,STU00341,CRS0083,2022-06-01,2022-07-30,In Progress,25.4,21.3,2,True,1,2022-06-12
ASS0000475,STU00330,CRS0092,2023-01-29,2023-04-15,Completed,51.9,4.2,4,True,4,2023-03-02
ASS0000476,STU00355,CRS0039,2023-05-28,2023-08-21,Not Started,58.6,34.6,1,True,5,2023-07-11
ASS0000477,STU00417,CRS0019,2022-10-03,2022-11-23,Dropped,0.6,5.0,4,True,1,2022-10-11
ASS0000478,STU00397,CRS0090,2023-03-04,2023-05-27,Dropped,73.3,6.2,3,True,2,2023-03-29
ASS0000479,STU00250,CRS0024,2023-05-30,2023-07-27,In Progress,18.6,2.9,2,True,3,2023-07-21
ASS0000480,STU00226,CRS0081,2023-10-02,,In Progress,8.0,3.5,1,False,1,2023-11-14
ASS0000481,STU00016,CRS0075,2022-08-29,2022-11-24,Completed,1.0,10.5,1,False,5,2022-09-03
ASS0000482,STU00050,CRS0028,2023-06-19,2023-08-07,Dropped,93.2,7.4,3,False,4,2023-08-01
ASS0000483,STU00190,CRS0088,2022-12-18,2023-01-18,Dropped,66.5,18.9,1,False,3,2022-12-30
ASS0000484,STU00002,CRS0059,2023-02-16,2023-03-06,Completed,60.2,48.7,3,False,2,2023-04-04
ASS0000485,STU00232,CRS0080,2023-11-06,2024-01-11,Not Started,66.0,0.7,3,True,3,2023-11-11
ASS0000486,STU00497,CRS0095,2022-11-30,2022-12-30,Not Started,40.0,15.5,1,False,4,2023-01-29
ASS0000487,STU00338,CRS0090,2022-04-13,2022-05-21,In Progress,71.2,29.6,5,False,5,2022-04-17
ASS0000488,STU00066,CRS0064,2022-03-31,2022-06-26,Not Started,16.8,23.5,1,False,5,2022-04-30
ASS0000489,STU00125,CRS0028,2022-06-24,2022-09-17,Completed,10.5,14.9,1,True,3,2022-08-12
ASS0000490,STU00393,CRS0036,2022-08-14,2022-11-08,Not Started,95.2,31.7,2,False,4,2022-08-25
ASS0000491,STU00408,CRS0089,2022-12-07,2023-02-19,Completed,64.4,7.9,4,False,5,2023-01-31
